image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000400552.jpg,A room contains baskets and has a fireplace. 
dataset/data/coco/val2014/COCO_val2014_000000475593.jpg,A photo set of two women at work
dataset/data/coco/val2014/COCO_val2014_000000482917.jpg,A dog and a person are watching television together.
dataset/data/coco/val2014/COCO_val2014_000000264461.jpg,A bathroom with a traditional toilet next to a floor toilet.
dataset/data/coco/val2014/COCO_val2014_000000162113.jpg,"A kitchen with a stove, sick, and dishes"
dataset/data/coco/val2014/COCO_val2014_000000203564.jpg,A clock with the appearance of the wheel of a bicycle 
dataset/data/coco/val2014/COCO_val2014_000000179765.jpg,A motorcycle with its brake extended standing outside
dataset/data/coco/val2014/COCO_val2014_000000368402.jpg,A woman is holding a large pan in a kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000455384.jpg,A truck with an ad for a television show painted on its side
dataset/data/coco/val2014/COCO_val2014_000000249352.jpg,"A small stall with large tiles, a toilet and two plungers"
dataset/data/coco/val2014/COCO_val2014_000000567730.jpg,A sign outside of a restaurant for Italian food. 
dataset/data/coco/val2014/COCO_val2014_000000334015.jpg,A public toilet stall with toilet paper and a cleaning brush.
dataset/data/coco/val2014/COCO_val2014_000000218026.jpg,Two horses standing in a field across the stre.et from a building
dataset/data/coco/val2014/COCO_val2014_000000264461.jpg,A squat toilet and a Western toilet are next to each other.
dataset/data/coco/val2014/COCO_val2014_000000314251.jpg,A group of motorcycles down a long street filled with trees on either side.
dataset/data/coco/val2014/COCO_val2014_000000022793.jpg,A men's restroom with a poster of a woman over the urinals.
dataset/data/coco/val2014/COCO_val2014_000000482917.jpg,A person is sitting with their dog watching tv.
dataset/data/coco/val2014/COCO_val2014_000000527510.jpg,A large military plane parked in the landing area.
dataset/data/coco/val2014/COCO_val2014_000000143370.jpg,A bathroom with a white toilet and sink.
dataset/data/coco/val2014/COCO_val2014_000000455384.jpg,A large delivery truck with an advertisement painted on it's side.
dataset/data/coco/val2014/COCO_val2014_000000249352.jpg,A small restroom with a single toilet and wooden toilet seat.
dataset/data/coco/val2014/COCO_val2014_000000342387.jpg,A group of people preparing food in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000141172.jpg,A blue door with a painting of a cat's rear end entering thru a cat door.
dataset/data/coco/val2014/COCO_val2014_000000472678.jpg,An office desk with two flat panel monitors.
dataset/data/coco/val2014/COCO_val2014_000000548498.jpg,A cat is curled up in a bowl
dataset/data/coco/val2014/COCO_val2014_000000488327.jpg,Posted signs point the way through a parking garage.
dataset/data/coco/val2014/COCO_val2014_000000202913.jpg,A half eaten cake with coconut shavings and creme filling.
dataset/data/coco/val2014/COCO_val2014_000000352538.jpg,A leather purse laying on it's side on a green metal bench.
dataset/data/coco/val2014/COCO_val2014_000000560591.jpg,White toilet by built-in shelves in a tiled bathroom.
dataset/data/coco/val2014/COCO_val2014_000000400552.jpg,A room filled with clutter and a fireplace.
dataset/data/coco/val2014/COCO_val2014_000000540860.jpg,A green car on display next to a busy street.
dataset/data/coco/val2014/COCO_val2014_000000172851.jpg,A large passenger jet taking off from an airport.
dataset/data/coco/val2014/COCO_val2014_000000486194.jpg,Young woman carrying an opened umbrella in a city neighborhood.
dataset/data/coco/val2014/COCO_val2014_000000527510.jpg,A U.S. Air Force plane sits on display.
dataset/data/coco/val2014/COCO_val2014_000000382406.jpg,A woman walks her dog on a city sidewalk.
dataset/data/coco/val2014/COCO_val2014_000000172330.jpg,A grey and white cat watches from between parked cars.
dataset/data/coco/val2014/COCO_val2014_000000202913.jpg,Half of a cake sits on a plate.
dataset/data/coco/val2014/COCO_val2014_000000534605.jpg,A group of men stand next to their bicycles.
dataset/data/coco/val2014/COCO_val2014_000000005247.jpg,"Two people on skis going through the woods.
"
dataset/data/coco/val2014/COCO_val2014_000000135161.jpg,A photograph of a bathroom undergoing some renovations.
dataset/data/coco/val2014/COCO_val2014_000000143370.jpg,Large bathroom with light flowing in the window.
dataset/data/coco/val2014/COCO_val2014_000000573223.jpg,Little girl in blue dress standing in a bathroom. 
dataset/data/coco/val2014/COCO_val2014_000000232223.jpg,A fighter jet soars up into a blue sky.
dataset/data/coco/val2014/COCO_val2014_000000061259.jpg,Virgin sponsored airplane parked with a plane leaving in the background.
dataset/data/coco/val2014/COCO_val2014_000000554037.jpg,Cooking table with assorted fish and lemons with asparagus. 
dataset/data/coco/val2014/COCO_val2014_000000491000.jpg,A city street with people walking and vehicles on the road.
dataset/data/coco/val2014/COCO_val2014_000000436456.jpg,Two men walking the tarmac of an airport.
dataset/data/coco/val2014/COCO_val2014_000000534605.jpg,Three men standing around their motorcycles in a parking lot.
dataset/data/coco/val2014/COCO_val2014_000000342387.jpg,Group of people all sorting vegetables in a line.
dataset/data/coco/val2014/COCO_val2014_000000267802.jpg,A crowded city street filled with traffic and bicycles.
dataset/data/coco/val2014/COCO_val2014_000000236148.jpg,An older man backing up a truck with a bicycle in it's flat bed.
dataset/data/coco/val2014/COCO_val2014_000000223747.jpg,Man sleeping in his bedroom next to a cat.
dataset/data/coco/val2014/COCO_val2014_000000289393.jpg,Set of toy animals sitting in front of a red wooden wagon.
dataset/data/coco/val2014/COCO_val2014_000000534605.jpg,Group of three motorcyclists standing in front of their motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000133680.jpg,Black man sitting on a bench behind a personal bicycle. 
dataset/data/coco/val2014/COCO_val2014_000000139011.jpg,Large group of people waiting for a train.
dataset/data/coco/val2014/COCO_val2014_000000115930.jpg,A group of men standing in front of a bar having a conversation.
dataset/data/coco/val2014/COCO_val2014_000000459912.jpg,Large set of motorcycles all lined up down a street.
dataset/data/coco/val2014/COCO_val2014_000000059171.jpg,Group of three people sailing kites up in the sky. 
dataset/data/coco/val2014/COCO_val2014_000000232223.jpg,An old military jet fighter climbing in altitude.
dataset/data/coco/val2014/COCO_val2014_000000279806.jpg,A man riding a dirt bike becomes airborne.
dataset/data/coco/val2014/COCO_val2014_000000358606.jpg,A lit fire place in a living room next to a TV.
dataset/data/coco/val2014/COCO_val2014_000000075663.jpg,A children play area absent of any children.
dataset/data/coco/val2014/COCO_val2014_000000104326.jpg,An empty kitchen area painted green with bulbous lights.
dataset/data/coco/val2014/COCO_val2014_000000573223.jpg,An adorable little girl in a blue dress stands in a restroom.
dataset/data/coco/val2014/COCO_val2014_000000352794.jpg,Fruit in a jar filled with liquid sitting on a wooden table.
dataset/data/coco/val2014/COCO_val2014_000000315702.jpg,A bathroom sink cluttered with multiple personal care items.
dataset/data/coco/val2014/COCO_val2014_000000012667.jpg,A phone with a banana where the receiver should be.
dataset/data/coco/val2014/COCO_val2014_000000410627.jpg,A smiling man is cooking in his kitchen.
dataset/data/coco/val2014/COCO_val2014_000000561256.jpg,A woman wearing a hat & pink top takes a selfie in front of a bathroom mirror.
dataset/data/coco/val2014/COCO_val2014_000000059171.jpg,A beautiful blue and pink sky overlooking the beach.
dataset/data/coco/val2014/COCO_val2014_000000012667.jpg,A telephone has it receiver replaced with a banana.
dataset/data/coco/val2014/COCO_val2014_000000410627.jpg,A man smiles as he stirs his food in the pot.
dataset/data/coco/val2014/COCO_val2014_000000334015.jpg,"An empty, clean toilet stall with a stack of toilet paper."
dataset/data/coco/val2014/COCO_val2014_000000046378.jpg,A white cat caught a bird outside on a patio.
dataset/data/coco/val2014/COCO_val2014_000000175954.jpg,A work station in use inside an office.
dataset/data/coco/val2014/COCO_val2014_000000226419.jpg,"An airplane with the letters 'MT' on it, flying in the sky."
dataset/data/coco/val2014/COCO_val2014_000000484751.jpg,Three computer screens showing a panoramic beach scene.
dataset/data/coco/val2014/COCO_val2014_000000223747.jpg,Man sleeping next to a cat on a bed. 
dataset/data/coco/val2014/COCO_val2014_000000126657.jpg,A group of motorcyclists are driving down the city street.
dataset/data/coco/val2014/COCO_val2014_000000022793.jpg,White tiled bathroom with line of tiles and Asian female poster on the wall
dataset/data/coco/val2014/COCO_val2014_000000267802.jpg,An Asian intersection is full of mopeds and motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000457834.jpg,Elephants are in a long line with people on top of them.
dataset/data/coco/val2014/COCO_val2014_000000412151.jpg,A bicycle store shows two males leaning toward a bike.
dataset/data/coco/val2014/COCO_val2014_000000427091.jpg,City traffic and pedestrians are headed in multiple directions on the street.
dataset/data/coco/val2014/COCO_val2014_000000205577.jpg,This is an apartment kitchen with white cabinets and appliances.
dataset/data/coco/val2014/COCO_val2014_000000109976.jpg,This is a small kitchen with white cabinets and appliances.
dataset/data/coco/val2014/COCO_val2014_000000369826.jpg,A television is shown in the middle of a baggage claim area.
dataset/data/coco/val2014/COCO_val2014_000000226419.jpg,A very large plane is flying through the sky.
dataset/data/coco/val2014/COCO_val2014_000000133680.jpg,A man is sitting in a busy area with his bike.
dataset/data/coco/val2014/COCO_val2014_000000139011.jpg,People are waiting in a city area to board a bus.
dataset/data/coco/val2014/COCO_val2014_000000032203.jpg,There are some dirt bike riders taking a sharp turn
dataset/data/coco/val2014/COCO_val2014_000000525971.jpg,A large group of motorcycle riders collect in a parking lot. 
dataset/data/coco/val2014/COCO_val2014_000000238836.jpg,The car is at the intersection while the sun is setting.
dataset/data/coco/val2014/COCO_val2014_000000238836.jpg,A truck nears a stop light in rainy weather.
dataset/data/coco/val2014/COCO_val2014_000000175954.jpg,A desk inside a library with a computer and several papers on it.
dataset/data/coco/val2014/COCO_val2014_000000354572.jpg,People sitting under an umbrella looking at the scenery.
dataset/data/coco/val2014/COCO_val2014_000000143370.jpg,A small bathroom with a toilet by the window and a pedestal sink with a mirrored medicine cabinet over it
dataset/data/coco/val2014/COCO_val2014_000000419074.jpg,An airplane flying away in the cloudy sky.
dataset/data/coco/val2014/COCO_val2014_000000508672.jpg,A bicycle chained to a rail near a flooded area.
dataset/data/coco/val2014/COCO_val2014_000000185360.jpg,A cow standing next to a damaged car on a dirty lot.
dataset/data/coco/val2014/COCO_val2014_000000484751.jpg,Three computer screens at a desk show a panoramic view of the ocean.
dataset/data/coco/val2014/COCO_val2014_000000175954.jpg,"A workstation with a computer, notebook, and papers."
dataset/data/coco/val2014/COCO_val2014_000000436456.jpg,"Two men at on an airport tarmac. 
"
dataset/data/coco/val2014/COCO_val2014_000000571635.jpg,A little bathrood decorated with many colorful objects
dataset/data/coco/val2014/COCO_val2014_000000486194.jpg,A woman walking while holding up a red umbrella 
dataset/data/coco/val2014/COCO_val2014_000000348306.jpg,Bicycle leaning up against a welcome to Scotland sign.
dataset/data/coco/val2014/COCO_val2014_000000135161.jpg,A bathroom being renovated featuring a toilette and shower.
dataset/data/coco/val2014/COCO_val2014_000000178761.jpg,A sheep and a dog touching noses through a fence.
dataset/data/coco/val2014/COCO_val2014_000000573223.jpg,A little girl in a blue dress stands in a bathroom.
dataset/data/coco/val2014/COCO_val2014_000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.
dataset/data/coco/val2014/COCO_val2014_000000172851.jpg,A plane that just took off flying from an airport.
dataset/data/coco/val2014/COCO_val2014_000000427091.jpg,A city street busy with many cars driving as well as pedestrians
dataset/data/coco/val2014/COCO_val2014_000000065485.jpg,A dog driving an SUV in an open grass covered field.
dataset/data/coco/val2014/COCO_val2014_000000412151.jpg,A man adjust a bicycle in a bike shop with a child.
dataset/data/coco/val2014/COCO_val2014_000000369826.jpg,An airport terminal has a big screen displaying an ad for Arizona.
dataset/data/coco/val2014/COCO_val2014_000000226662.jpg,A customized motorcycle with more in the background.
dataset/data/coco/val2014/COCO_val2014_000000338325.jpg,An airplane is ascending into the white sky
dataset/data/coco/val2014/COCO_val2014_000000475593.jpg,Women working in a commercial bakery or kitchen.
dataset/data/coco/val2014/COCO_val2014_000000352538.jpg,A purse sits alone on a park bench.
dataset/data/coco/val2014/COCO_val2014_000000321064.jpg,A small wooden table covered with delicious vegetables. 
dataset/data/coco/val2014/COCO_val2014_000000175954.jpg,An office desk with a lot of paperwork and a turned on computer
dataset/data/coco/val2014/COCO_val2014_000000011511.jpg,A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them. 
dataset/data/coco/val2014/COCO_val2014_000000263664.jpg,A couple on a motorcycle in front of a bus and a metermaid car
dataset/data/coco/val2014/COCO_val2014_000000525971.jpg,A street full of motorcycles and their riders
dataset/data/coco/val2014/COCO_val2014_000000338325.jpg,An American Airlines plane is in the sky
dataset/data/coco/val2014/COCO_val2014_000000459912.jpg,A large group of motorcycles lined up on the street.
